Tipo o rol declarante;Nombre Establecimiento;Razón Social;ID Establecimiento VU;RUT Razón Social;Rubro RETC;CIIU6;CIIU4;Región;Provincia;Comuna;Huso;Coordenada Este;Coordenada Norte;Número Capítulo;Capítulo LER;Número Subcapítulo;Subcapítulo LER;Número LER;Nombre LER;Tratamiento;Valorización/Eliminación;Cantidad (Toneladas);Declaración/Estimación;Año;ID Establecimiento VU Destinatario;RUT Razón Social trazabilidad;Nombre Establecimiento Destinatario;Razón Social Destinatario;Comuna Destinatario;Región Destinatario
Municipio;ILUSTRE MUNICIPALIDAD DE VITACURA;I MUNICIPALIDAD DE VITACURA;4086144;69255600-3;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Vitacura;19;351075;6303353;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);40;Metales;Preparación para reutilización;Valorización;102,4;Declaración;2019;;;;Planta reciclaje LOmas Los Colorados;;
Municipio;ILUSTRE MUNICIPALIDAD DE VITACURA;I MUNICIPALIDAD DE VITACURA;4086144;69255600-3;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Vitacura;19;351075;6303353;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);99;Otras fracciones no especificadas en otra categoría;Preparación para reutilización;Valorización;62,8;Declaración;2019;;;;Planta reciclaje LOmas Los Colorados;;
Municipio;ILUSTRE MUNICIPALIDAD DE VICUÑA;ILUSTRE MUNICIPALIDAD DE VICUÑA;879725;69040500-8;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Elqui;Vicuña;19;334777;6676243;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Reciclaje de papel, cartón y productos de papel;Valorización;3,05;Declaración;2019;;;;GESTIÓN DE RESIDUOS Y RECURSOS ESPECIALES PARA RECICLAJE RAIMUNDO CRUZ AZOCAR E.I.R.L.;;
Municipio;ILUSTRE MUNICIPALIDAD DE VICUÑA;ILUSTRE MUNICIPALIDAD DE VICUÑA;879725;69040500-8;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Elqui;Vicuña;19;334777;6676243;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);40;Metales;Reciclaje de papel, cartón y productos de papel;Valorización;0,141;Declaración;2019;;;;GESTIÓN DE RESIDUOS Y RECURSOS ESPECIALES PARA RECICLAJE RAIMUNDO CRUZ AZOCAR E.I.R.L.;;
Municipio;ILUSTRE MUNICIPALIDAD DE PEÑAFLOR;I MUNICIPALIDAD DE PENAFLOR;4053450;69071700-K;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Talagante;Peñaflor;19;323839;6279867;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);25;Aceites y grasas comestibles;Preparación para reutilización;Valorización;2,12;Declaración;2019;;;;BIOPROCESS CHILE SPA;;
Municipio;ILUSTRE MUNICIPALIDAD DE VILCÚN;I MUNICIPALIDAD DE VILCUN;1965236;69190800-3;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Araucanía;Cautín;Vilcún;18;741435;5716126;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;430;Declaración;2019;;;;MUNICIPALIDAD DE VILCÚN;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHIGUAYANTE;I MUNICIPALIDAD DE CHIGUAYANTE;1866116;69264700-9;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Concepción;Chiguayante;18;676885;5908325;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Reciclaje de plásticos;Valorización;53,3;Declaración;2019;;;;REPLAST;;
Municipio;ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN;I MUNICIPALIDAD DE CONSTITUCION;3023790;69120100-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Maule;Talca;Constitución;18;735108;6087213;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Reciclaje de plásticos;Valorización;5,52;Declaración;2019;;;;SOCIEDAD COMERCIALIZADORA Y RECUPERADORA DE MATERIALES RECICLABLES GREEN MAULE INGENIEROS LIMITADA;;
Municipio;ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN;I MUNICIPALIDAD DE CONSTITUCION;3023790;69120100-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Maule;Talca;Constitución;18;735108;6087213;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;20,3;Declaración;2019;;;;SOCIEDAD COMERCIALIZADORA Y RECUPERADORA DE MATERIALES RECICLABLES GREEN MAULE INGENIEROS LIMITADA;;
Municipio;ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN;I MUNICIPALIDAD DE CONSTITUCION;3023790;69120100-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Maule;Talca;Constitución;18;735108;6087213;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);99;Otras fracciones no especificadas en otra categoría;Reciclaje de papel, cartón y productos de papel;Valorización;0,19;Declaración;2019;;;;SOCIEDAD COMERCIALIZADORA Y RECUPERADORA DE MATERIALES RECICLABLES GREEN MAULE INGENIEROS LIMITADA;;
Municipio;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA;I MUNICIPALIDAD DE MONTEPATRIA;1937358;69040800-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Limarí;Monte Patria;19;312512;6602580;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;13861;Declaración;2019;;;;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA ;;
Municipio;ILUSTRE MUNICIPALIDAD DE PERQUENCO;I MUNICIPALIDAD DE PERQUENCO;1965231;69190300-1;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Araucanía;Cautín;Perquenco;18;728859;5744156;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);36;Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;Reciclaje de Aparatos eléctricos y electrónicos;Valorización;0,945;Declaración;2019;;;;RECHTRONIC SPA;;
Municipio;ILUSTRE MUNICIPALIDAD DE OSORNO;I MUNICIPALIDAD DE OSORNO;4587532;69210100-6;Otras actividades;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Los Lagos;Osorno;Osorno;18;657789;5506805;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Reciclaje de plásticos;Valorización;0,82;Declaración;2019;;;;JAIME PATRICIO PINNINGHOFF AZOCAR GESTION AMBIENTAL EIRL;;
Municipio;ILUSTRE MUNICIPALIDAD DE OSORNO;I MUNICIPALIDAD DE OSORNO;4587532;69210100-6;Otras actividades;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Los Lagos;Osorno;Osorno;18;657789;5506805;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de papel, cartón y productos de papel;Valorización;160,2;Declaración;2019;;;;JAIME PATRICIO PINNINGHOFF AZOCAR GESTION AMBIENTAL EIRL;;
Municipio;MUNICIPALIDAD DE NANCAGUA;I MUNICIPALIDAD DE NANCAGUA;5478404;69090400-4;Otras actividades;Actividades de asociaciones empresariales y de empleadores;Actividades de asociaciones empresariales y de empleadores;Libertador Gral. Bernardo O'Higgins;Colchagua;Nancagua;19;297948;6163267;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Reciclaje de plásticos;Valorización;60,5;Declaración;2019;;;;quinplast santa cruz SpA;;
Municipio;ILUSTRE MUNICIPALIDAD DE VIÑA DEL MAR;I MUNICIPALIDAD DE VINA DEL MAR;4055170;69061000-0;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Valparaíso;Valparaíso;Viña del Mar;19;261471;6343214;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);99;Otras fracciones no especificadas en otra categoría;Preparación para reutilización;Valorización;0,396;Declaración;2019;;;;Phoenix brick;;
Municipio;ILUSTRE MUNICIPALIDAD DE COPIAPÓ;I MUNICIPALIDAD DE COPIAPO;880197;69030200-4;Otras actividades;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Atacama;Copiapó;Copiapó;19;368610;6972805;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;58319,65;Declaración;2019;;;;ILUSTRE MUNICIPALIDAD DE COPIAPÓ;;
Municipio;ILUSTRE MUNICIPALIDAD DE MELIPEUCO;ILUSTRE MUNICIPALIDAD MELIPEUCO;5441035;70766500-9;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Araucanía;Cautín;Melipeuco;19;266311;5696166;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;1980;Declaración;2019;;;;I. Municipalidad de Cunco;;
Municipio;ILUSTRE MUNICIPALIDAD DE LAS CABRAS;I MUNICIPALIDAD DE LAS CABRAS;4054484;69080800-5;Otras actividades;Otras actividades de servicios personales n.c.p.;Otras actividades de servicios personales n.c.p.;Libertador Gral. Bernardo O'Higgins;Cachapoal;Las Cabras;19;287466;6203048;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;8860,96;Declaración;2019;;;;Proactiva Servicios Urbanos S.A.;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHANCO;ILUSTRE MUNICIPALIDAD DE CHANCO;3023791;69120300-K;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Maule;Cauquenes;Chanco;18;723086;6042826;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;1880;Declaración;2019;;;;VERTEDERO MUNICIPAL KM 6 VIÑALES ;;
Municipio;MUNICIPALIDAD DE PROVIDENCIA;I MUNICIPALIDAD DE PROVIDENCIA;4585273;69070300-9;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Providencia;19;350394;6299660;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);99;Otras fracciones no especificadas en otra categoría;Preparación para reutilización;Valorización;7,2;Declaración;2019;;;;Green Libros SPA;;
Municipio;MUNICIPALIDAD DE MOSTAZAL;I MUNICIPALIDAD DE MOSTAZAL;4054481;69080500-6;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Libertador Gral. Bernardo O'Higgins;Cachapoal;Mostazal;19;341868;6238732;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;4;Lodos de fosas sépticas;Recepción de Lodos en PTAS;Eliminación;952;Declaración;2019;;;;ESSBIO SA;;
Municipio;ILUSTRE MUNICIPALIDAD DE MARIQUINA;I MUNICIPALIDAD DE MARIQUINA;1986195;69200400-0;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Los Ríos;Valdivia;Mariquina;18;675126;5621437;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Preparación para reutilización;Valorización;4,95;Declaración;2019;;;;Ingeniería y Construcción G2 ltda.;;
Municipio;ILUSTRE MUNICIPALIDAD DE SIERRA GORDA;I MUNICIPALIDAD DE SIERRA GORDA;4085544;69253200-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Antofagasta;Antofagasta;Sierra Gorda;19;413896;7419293;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;2005;Declaración;2019;;;;Vertedero Municipal Localidad de Baquedano;;
Municipio;ILUSTRE MUNICIPALIDAD DE TALTAL;ILUSTRE MUNICIPALIDAD DE TALTAL;881993;69020500-9;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Antofagasta;Antofagasta;Taltal;19;350470;7189097;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;10041;Declaración;2019;;;;Vertedero Municipal de Taltal;;
Municipio;ILUSTRE MUNICIPALIDAD DE CONTULMO;ILUSTRE MUNICIPALIDAD DE CONTULMO;1964125;69160600-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Arauco;Contulmo;18;655471;5790998;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;15,88;Declaración;2019;;;;CRISTORO MAIPU SPA;;
Municipio;ILUSTRE MUNICIPALIDAD DE OLLAGÜE;I MUNICIPALIDAD DE OLLAGUE;4085540;69252600-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Antofagasta;El Loa;Ollagüe;19;577334;7652692;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;46,8;Declaración;2019;;;;Municipalidad de Ollague ;;
Municipio;ILUSTRE MUNICIPALIDAD DE VALLENAR;I MUNICIPALIDAD DE VALLENAR;5441425;69030500-3;Otras actividades;Otras actividades de servicios personales n.c.p.;Otras actividades de servicios personales n.c.p.;Atacama;Huasco;Vallenar;19;329317;6836074;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;31575,57;Declaración;2019;;;;ilustre municipalidad de Vallenar;;
Municipio;ILUSTRE MUNICIPALIDAD DE RÍO CLARO;I MUNICIPALIDAD DE RIO CLARO;3022590;69110700-0;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Maule;Talca;Río Claro;19;294537;6093726;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;3579,53;Declaración;2019;;;;Sociedad Arquitectura y Paisajismo Rio Maule Limitada;;
Municipio;MUNICIPALIDAD DE PUENTE ALTO;I MUNICIPALIDAD DE PUENTE ALTO;5463019;69072100-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Cordillera;Puente Alto;19;353437;6281861;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);25;Aceites y grasas comestibles;Reciclaje de aceites y grasas comestibles;Valorización;10,8;Declaración;2019;;;;CONSTRUCTORA DAVID ALEJANDRO ELGUETA ;;
Municipio;ILUSTRE MUNICIPALIDAD DE ALTO BIOBÍO;ILUSTRE MUNICIPALIDAD DE ALTO BIOBÍO;4183158;69264600-2;Otras actividades;Actividades de asociaciones empresariales y de empleadores;Actividades de asociaciones empresariales y de empleadores;Biobío;Biobío;Alto Biobío;19;267911;5804371;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Relleno sanitario;Eliminación;1190;Declaración;2019;;;;KDMSA;;
Municipio;ILUSTRE MUNICIPALIDAD DE RÍO HURTADO;I MUNICIPALIDAD DE RIO HURTADO;879728;69041000-1;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Limarí;Río Hurtado;19;312954;6634272;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;102,6;Declaración;2019;;;;Servicios Tasui S.A.;;
Municipio;ILUSTRE MUNICIPALIDAD DE SAN JAVIER;I MUNICIPALIDAD DE SAN JAVIER;3022593;69130100-1;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Maule;Linares;San Javier;19;252437;6057744;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Pretratamiento de plásticos;Valorización;3,1584;Declaración;2019;;;;Natural Cycle Limitada;;
Municipio;ILUSTRE MUNICIPALIDAD DE SAN JAVIER;I MUNICIPALIDAD DE SAN JAVIER;3022593;69130100-1;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Maule;Linares;San Javier;19;252437;6057744;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);99;Otras fracciones no especificadas en otra categoría;Pretratamiento de Papel y Cartón;Valorización;0,9397;Declaración;2019;;;;Natural Cycle Limitada;;
Municipio;ILUSTRE MUNICIPALIDAD DE HUASCO;I MUNICIPALIDAD DE HUASCO;880201;69030700-6;Gestores de residuos;Recogida de desechos no peligrosos;Recogida de desechos no peligrosos;Atacama;Huasco;Huasco;19;282719;6849124;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;3612;Declaración;2019;;;;Ilustre Municipalidad de Vallenar;;
Municipio;ILUSTRE MUNICIPALIDAD DE OVALLE;MUNICIPALIDAD DE OVALLE;879726;69040700-0;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Limarí;Ovalle;19;289376;6612193;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;48389;Declaración;2019;;;;Servicios Tasui S.A.;;
Municipio;ILUSTRE MUNICIPALIDAD DE OVALLE;MUNICIPALIDAD DE OVALLE;879726;69040700-0;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Limarí;Ovalle;19;289376;6612193;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;7;Residuos voluminosos (incluidos muebles);Vertedero;Eliminación;485,8;Declaración;2019;;;;Servicios Tasui S.A.;;
Municipio;ILUSTRE MUNICIPALIDAD DE OVALLE;MUNICIPALIDAD DE OVALLE;879726;69040700-0;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Limarí;Ovalle;19;289376;6612193;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;2;Residuos de mercados;Vertedero;Eliminación;2852;Declaración;2019;;;;Servicios Tasui S.A.;;
Municipio;ILUSTRE MUNICIPALIDAD DE OVALLE;MUNICIPALIDAD DE OVALLE;879726;69040700-0;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Limarí;Ovalle;19;289376;6612193;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;2;Residuos de parques y jardines (incluidos los residuos de cementerios);3;Otros residuos no biodegradables;Vertedero;Eliminación;491,91;Declaración;2019;;;;Servicios Tasui S.A.;;
Municipio;ILUSTRE MUNICIPALIDAD DE OVALLE;MUNICIPALIDAD DE OVALLE;879726;69040700-0;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Limarí;Ovalle;19;289376;6612193;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;4;Lodos de fosas sépticas;Recepción de Lodos en PTAS;Eliminación;14794;Declaración;2019;;;;Aguas del Valle S.A.;;
Municipio;ILUSTRE MUNICIPALIDAD DE SAAVEDRA;I MUNICIPALIDAD DE SAAVEDRA;1965234;69190600-0;Otras actividades;Actividades de hospitales y clínicas públicas;Actividades de hospitales públicos y privados;Araucanía;Cautín;Saavedra;18;639357;5705018;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;4500;Declaración;2019;;;;sergio benigno suarez villa ;;
Municipio;ILUSTRE MUNICIPALIDAD DE TALCAHUANO;ILUSTRE MUNICIPALIDAD DE TALCAHUANO;1963655;69150800-5;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Concepción;Talcahuano;18;668541;5935105;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;2;Residuos de parques y jardines (incluidos los residuos de cementerios);1;Residuos biodegradables;Compostaje;Valorización;202,08;Declaración;2019;;;;I. MUNICIPALIDAD DE TALCAHUANO;;
Municipio;ILUSTRE MUNICIPALIDAD DE TALCAHUANO;ILUSTRE MUNICIPALIDAD DE TALCAHUANO;1963655;69150800-5;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Concepción;Talcahuano;18;668541;5935105;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Reciclaje de plásticos;Valorización;0;Declaración;2019;;;;Pulired;;
Municipio;ILUSTRE MUNICIPALIDAD DE TALCAHUANO;ILUSTRE MUNICIPALIDAD DE TALCAHUANO;1963655;69150800-5;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Concepción;Talcahuano;18;668541;5935105;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);40;Metales;Reciclaje de metales;Valorización;0,11;Declaración;2019;;;;Pulired;;
Municipio;ILUSTRE MUNICIPALIDAD DE VITACURA;I MUNICIPALIDAD DE VITACURA;4086144;69255600-3;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Vitacura;19;351075;6303353;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Preparación para reutilización;Valorización;828,68;Declaración;2019;;;;Planta reciclaje LOmas Los Colorados;;
Municipio;ILUSTRE MUNICIPALIDAD DE VITACURA;I MUNICIPALIDAD DE VITACURA;4086144;69255600-3;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Vitacura;19;351075;6303353;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Preparación para reutilización;Valorización;269,68;Declaración;2019;;;;Planta reciclaje LOmas Los Colorados;;
Municipio;ILUSTRE MUNICIPALIDAD DE NUEVA IMPERIAL;I MUNICIPALIDAD DE NUEVA IMPERIAL;1965232;69190400-8;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Araucanía;Cautín;Nueva Imperial;18;677896;5709841;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;7650;Declaración;2019;;;;Willy Aguayo Conus;;
