Año;Tipo o rol declarante;Código VU establecimiento;RUT Razón Social;Nombre Esblecimiento;Razón Social;Rubro RETC;CIIU6;CIIU6_id;CIIU4;CIIU4_id;Huso;UTMN;UTME;Código Subdere;Provincia;Comuna ;Region;Entrada/Salida;Cantidad Toneladas;Declaración/Estimación;Tratamiento;Tratamiento id;eliminacion_valorizacion_recoleccion;Capitulo LER;Numero Capitulo LER;Subcapitulo LER;Numero Subcapitulo LER;Nombre LER;Numero LER;retc_code_trazabilidad;RUT Razón Social trazabilidad;nombre trazabilidad;razon social trazabilidad;comuna trazabilidad;region trazabilidad
2021;Generador Municipal;4055170;69061000-0;ILUSTRE MUNICIPALIDAD DE VIÑA DEL MAR;I MUNICIPALIDAD DE VINA DEL MAR;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,02346101;-71,55374101;5109;Valparaíso;Viña del Mar;Valparaíso;2;2,62;Declaración;Reciclaje;8;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;;;Destinatario Final;RECICLAJES INTEGRALES RINOPLAST LIMITADA;Quilpué;Valparaíso
2021;Generador Municipal;911614;69230900-6;ILUSTRE MUNICIPALIDAD DE QUINCHAO;ILUSTRE MUNICIPALIDAD DE QUINCHAO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-42,53869941;-73,42447945;10210;Chiloé;Quinchao;Los Lagos;2;2,59;Declaración;Reciclaje de metales;20;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;;;CHRISTIAN MATIAS HABERT LOPEZ;CHRISTIAN MATIAS HABERT LOPEZ;Castro;Los Lagos
2021;Generador Municipal;4055180;69073200-9;ILUSTRE MUNICIPALIDAD DE ALHUÉ;I MUNICIPALIDAD DE ALHUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-34,03354579;-71,10080655;13502;Melipilla;Alhué;Metropolitana de Santiago;2;2,588;Declaración;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5460689;76267533-1;GREENPLAST S.A.;GREENPLAST SA;Lampa;Metropolitana de Santiago
2021;Generador Municipal;431261;69255500-7;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;I MUNICIPALIDAD DE INDEPENDENCIA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,42111682;-70,65445084;13108;Santiago;Independencia;Metropolitana de Santiago;2;2,504;Declaración;Pretratamiento de Metales;44;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5461524;96588400-9;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;Huechuraba;Metropolitana de Santiago
2021;Generador Municipal;4085538;69252400-4;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-39,35856871;-71,58663096;9104;Cautín;Curarrehue;La Araucanía;2;2,4818;Declaración;Pretratamiento de plásticos;45;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5470713;76264081-3;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA;Lautaro;La Araucanía
2021;Generador Municipal;4053497;69070400-5;ILUSTRE MUNICIPALIDAD DE LAS CONDES;I MUNICIPALIDAD DE LAS CONDES;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,41616322;-70,59474808;13114;Santiago;Las Condes;Metropolitana de Santiago;2;2,454;Declaración;Preparación para reutilización;7;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;36;;;TRANSPORTES ECO SPA;TRANSPORTES ECO SPA;San Ramón;Metropolitana de Santiago
2021;Generador Municipal;1965230;69190200-5;ILUSTRE MUNICIPALIDAD DE GALVARINO;ILUSTRE MUNICIPALIDAD DE GALVARINO;Otras actividades;Actividades de hospitales y clínicas públicas;Q861010;Actividades de hospitales públicos y privados;Q8610;18;-38,4088632;-72,78212003;9106;Cautín;Galvarino;La Araucanía;2;2,45;Declaración;Pretratamiento de Vidrio;37;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5470713;76264081-3;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA;Lautaro;La Araucanía
2021;Generador Municipal;911612;69230700-3;ILUSTRE MUNICIPALIDAD DE QUELLÓN;I MUNICIPALIDAD DE QUELLON;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-43,11828406;-73,61803638;10208;Chiloé;Quellón;Los Lagos;2;2,42;Declaración;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;;;VICTOR GONZALO TECA CARDENAS;VICTOR GONZALO TECA CARDENAS;Quellón;Los Lagos
2021;Generador Municipal;4055170;69061000-0;ILUSTRE MUNICIPALIDAD DE VIÑA DEL MAR;I MUNICIPALIDAD DE VINA DEL MAR;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,02346101;-71,55374101;5109;Valparaíso;Viña del Mar;Valparaíso;2;2,386;Declaración;Pretratamiento de plásticos;45;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5485966;76746988-8;CENTRO DE ACOPIO RECICLABLES NUCLEO VERDE;NÚCLEO VERDE SPA;Viña del Mar;Valparaíso
2021;Generador Municipal;4055180;69073200-9;ILUSTRE MUNICIPALIDAD DE ALHUÉ;I MUNICIPALIDAD DE ALHUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-34,03354579;-71,10080655;13502;Melipilla;Alhué;Metropolitana de Santiago;2;2,385;Declaración;Reciclaje;8;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5460689;76267533-1;GREENPLAST S.A.;GREENPLAST SA;Lampa;Metropolitana de Santiago
2021;Generador Municipal;3130791;69061100-7;ILUSTRE MUNICIPALIDAD DE LIMACHE;I MUNICIPALIDAD DE LIMACHE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,00952416;-71,2595877;5802;Marga Marga;Limache;Valparaíso;2;2,38;Declaración;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5459831;76073260-5;INDUSTRIA PROCESADORA DE PLASTICOS LIMITADA;INDUSTRIA PROCESADORA DE PLASTICOS SPA;La Pintana;Metropolitana de Santiago
2021;Generador Municipal;4085308;69254100-6;ILUSTRE MUNICIPALIDAD DE LO PRADO;I MUNICIPALIDAD DE LO PRADO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,44365519;-70,71862552;13117;Santiago;Lo Prado;Metropolitana de Santiago;2;2,307;Declaración;Reciclaje de papel, cartón y productos de papel;16;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 99 | Otras fracciones no especificadas en otra categoría;99;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2021;Generador Municipal;253468;69091000-4;ILUSTRE MUNICIPALIDAD DE PALMILLA;ILUSTRE MUNICIPALIDAD DE PALMILLA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-34,57742364;-71,38013019;6306;Colchagua;Palmilla;Libertador Gral. Bernardo O'Higgins;2;2,28;Declaración;Pretratamiento de aceites y grasas comestibles;40;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5466728;76323870-9;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;Metropolitana de Santiago
2021;Generador Municipal;879727;69040900-3;ILUSTRE MUNICIPALIDAD DE PUNITAQUI;I MUNICIPALIDAD DE PUNITAQUI;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-30,83387316;-71,25800122;4304;Limarí;Punitaqui;Coquimbo;2;2,274;Declaración;Pretratamiento de plásticos;45;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;;;;;;
2021;Generador Municipal;4053447;69071200-8;ILUSTRE MUNICIPALIDAD DE RENCA;ILUSTRE MUNICIPALIDAD DE RENCA;Otras actividades;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades de servicios personales n.c.p.;S9609;19;-33,40527419;-70,70291266;13128;Santiago;Renca;Metropolitana de Santiago;2;2,26;Declaración;Valorización;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5467286;76190988-6;RECICLADOS INDUSTRIALES S A PLANTA RENCA;RECICLADOS INDUSTRIALES S.A;Renca;Metropolitana de Santiago
2021;Generador Municipal;4055182;69073500-8;ILUSTRE MUNICIPALIDAD DE SANTO DOMINGO;ILUSTRE MUNICIPALIDAD DE SANTO DOMINGO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,63583343;-71,6280527;5606;San Antonio;Santo Domingo;Valparaíso;2;2,25;Declaración;Reciclaje;8;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5467286;76190988-6;RECICLADOS INDUSTRIALES S A PLANTA RENCA;RECICLADOS INDUSTRIALES S.A;Renca;Metropolitana de Santiago
2021;Generador Municipal;4085308;69254100-6;ILUSTRE MUNICIPALIDAD DE LO PRADO;I MUNICIPALIDAD DE LO PRADO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,44365519;-70,71862552;13117;Santiago;Lo Prado;Metropolitana de Santiago;2;2,193;Declaración;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5468895;96931540-8;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
2021;Generador Municipal;1937358;69040800-7;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA;I MUNICIPALIDAD DE MONTEPATRIA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-30,69485211;-70,95753315;4303;Limarí;Monte Patria;Coquimbo;2;2,193;Declaración;Pretratamiento de aceites y grasas comestibles;40;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5472230;76438056-8;PLANTA EKUFAL CASABLANCA;EKUFAL SPA;Casablanca;Valparaíso
2021;Generador Municipal;4053452;69071900-2;ILUSTRE MUNICIPALIDAD DE ISLA DE MAIPO;I MUNICIPALIDAD DE ISLA DE MAIPO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,74646047;-70,90000106;13603;Talagante;Isla de Maipo;Metropolitana de Santiago;2;2,16;Declaración;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5468895;96931540-8;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
2021;Generador Municipal;323796;69072700-5;ILUSTRE MUNICIPALIDAD DE SAN BERNARDO;I MUNICIPALIDAD DE SAN BERNARDO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,59526844;-70,70150871;13401;Maipo;San Bernardo;Metropolitana de Santiago;2;2,154;Declaración;Recolección;5;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 99 | Residuos municipales no especificados en otra categoría;99;2372;90331000-6;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
2021;Generador Municipal;1965234;69190600-0;ILUSTRE MUNICIPALIDAD DE SAAVEDRA;I MUNICIPALIDAD DE SAAVEDRA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-38,79257886;-73,39536371;9116;Cautín;Saavedra;La Araucanía;2;2,12;Declaración;Reciclaje de papel, cartón y productos de papel;16;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5462038;86359300-K;SOREPA TEMUCO;SOC RECUPERADORA DE PAPEL SPA;Temuco;La Araucanía
2021;Generador Municipal;4055180;69073200-9;ILUSTRE MUNICIPALIDAD DE ALHUÉ;I MUNICIPALIDAD DE ALHUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-34,03354579;-71,10080655;13502;Melipilla;Alhué;Metropolitana de Santiago;2;2,06;Declaración;Reciclaje de plásticos;18;Valorización;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;02 01 04 | Residuos de plásticos (excepto embalajes);4;5459831;76073260-5;INDUSTRIA PROCESADORA DE PLASTICOS LIMITADA;INDUSTRIA PROCESADORA DE PLASTICOS SPA;La Pintana;Metropolitana de Santiago
2021;Generador Municipal;4054472;69050600-9;ILUSTRE MUNICIPALIDAD DE SAN FELIPE;I MUNICIPALIDAD DE SAN FELIPE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-32,75012854;-70,72564888;5701;San Felipe;San Felipe;Valparaíso;2;2,05;Declaración;Reciclaje de aceites y grasas comestibles;80;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5474106;76140586-1;LAMPA BIOILS;BIOILS SPA;Lampa;Metropolitana de Santiago
2021;Generador Municipal;4085309;69254300-9;ILUSTRE MUNICIPALIDAD DE ESTACIÓN CENTRAL;I MUNICIPALIDAD ESTACION CENTRAL;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,45415464;-70,68959133;13106;Santiago;Estación Central;Metropolitana de Santiago;2;2,03;Declaración;Pretratamiento de Metales;44;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5471252;76261705-6;CENTRO DE ACOPIO Y VALORIZACION;REMBRE SPA.;Quilicura;Metropolitana de Santiago
2021;Generador Municipal;4055168;69060800-6;ILUSTRE MUNICIPALIDAD DE PUCHUNCAVÍ;I MUNICIPALIDAD DE PUCHUNCAVI;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-32,7264243;-71,41615266;5105;Valparaíso;Puchuncaví;Valparaíso;2;2,013;Declaración;Valorización;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;;;Destinatario Final;SOCIEDAD COMERCIAL DE SERVICIOS DE RECICLAJE INTEGRAL LIMITADA;Quintero;Valparaíso
2021;Generador Municipal;1986456;69191600-6;ILUSTRE MUNICIPALIDAD DE PUCÓN;I MUNICIPALIDAD DE PUCON;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-39,27225549;-71,97762564;9115;Cautín;Pucón;La Araucanía;2;2,012;Declaración;Pretratamiento de plásticos;45;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5470713;76264081-3;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA;Lautaro;La Araucanía
2021;Generador Municipal;4053447;69071200-8;ILUSTRE MUNICIPALIDAD DE RENCA;ILUSTRE MUNICIPALIDAD DE RENCA;Otras actividades;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades de servicios personales n.c.p.;S9609;19;-33,40527419;-70,70291266;13128;Santiago;Renca;Metropolitana de Santiago;2;2;Declaración;Reciclaje;8;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5467286;76190988-6;RECICLADOS INDUSTRIALES S A PLANTA RENCA;RECICLADOS INDUSTRIALES S.A;Renca;Metropolitana de Santiago
2021;Generador Municipal;4055184;69073700-0;ILUSTRE MUNICIPALIDAD DE EL TABO;ILUSTRE MUNICIPALIDAD DE EL TABO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,49186587;-71,61923742;5605;San Antonio;El Tabo;Valparaíso;2;1,906;Declaración;Preparación para reutilización;7;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5459970;76140586-1;MAIPU- BIOILS;BIOILS SPA;Maipú;Metropolitana de Santiago
2021;Generador Municipal;3022593;69130100-1;ILUSTRE MUNICIPALIDAD DE SAN JAVIER;I MUNICIPALIDAD DE SAN JAVIER;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-35,59309813;-71,73249847;7406;Linares;San Javier;Maule;2;1,906;Declaración;Recepción de Lodos en PTAS;32;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 04 | Lodos de fosas sépticas;4;;;NUEVOSUR S.A.;NUEVOSUR S.A.;Linares;Maule
2021;Generador Municipal;4085309;69254300-9;ILUSTRE MUNICIPALIDAD DE ESTACIÓN CENTRAL;I MUNICIPALIDAD ESTACION CENTRAL;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,45415464;-70,68959133;13106;Santiago;Estación Central;Metropolitana de Santiago;2;1,868;Declaración;Valorización;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;1967;93372000-4;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
2021;Generador Municipal;911603;69200600-3;ILUSTRE MUNICIPALIDAD DE LOS LAGOS;I MUNICIPALIDAD DE LOS LAGOS;Otras actividades;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades de servicios personales n.c.p.;S9609;18;-39,86284572;-72,81706612;14104;Valdivia;Los Lagos;Los Ríos;2;1,86;Declaración;Preparación para reutilización;7;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5474106;76140586-1;LAMPA BIOILS;BIOILS SPA;Lampa;Metropolitana de Santiago
2021;Generador Municipal;1937358;69040800-7;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA;I MUNICIPALIDAD DE MONTEPATRIA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-30,69485211;-70,95753315;4303;Limarí;Monte Patria;Coquimbo;2;1,842;Declaración;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5459831;76073260-5;INDUSTRIA PROCESADORA DE PLASTICOS LIMITADA;INDUSTRIA PROCESADORA DE PLASTICOS SPA;La Pintana;Metropolitana de Santiago
2021;Generador Municipal;911612;69230700-3;ILUSTRE MUNICIPALIDAD DE QUELLÓN;I MUNICIPALIDAD DE QUELLON;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-43,11828406;-73,61803638;10208;Chiloé;Quellón;Los Lagos;2;1,827;Declaración;Reciclaje de metales;20;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;;;VICTOR GONZALO TECA CARDENAS;VICTOR GONZALO TECA CARDENAS;Quellón;Los Lagos
2021;Generador Municipal;2221900;69253400-K;ILUSTRE MUNICIPALIDAD DE TORTEL;I MUNICIPALIDAD DE TORTEL;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-47,80112383;-73,53600977;11303;Capitán Prat;Tortel;Aysén del Gral. Carlos Ibañez del Campo;2;1,8;Declaración;Pretratamiento de Vidrio;37;Recolección;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 07 | Envases de vidrio;7;5481136;76554218-9;EcoPunto Fecunda Patagonia;FECUNDA PATAGONIA SPA;Coihaique;Aysén del Gral. Carlos Ibañez del Campo
2021;Generador Municipal;339059;69264400-K;ILUSTRE MUNICIPALIDAD DE HUALPÉN;MUNICIPALIDAD DE HUALPEN;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-36,792152;-73,099412;8112;Concepción;Hualpén;Biobío;2;1,78;Declaración;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5467276;76190988-6;RECICLADOS INDUSTRIALES TALCAHUANO;RECICLADOS INDUSTRIALES S.A;Talcahuano;Biobío
2021;Generador Municipal;4055180;69073200-9;ILUSTRE MUNICIPALIDAD DE ALHUÉ;I MUNICIPALIDAD DE ALHUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-34,03354579;-71,10080655;13502;Melipilla;Alhué;Metropolitana de Santiago;2;1,7745;Declaración;Reciclaje;8;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5469771;76173211-0;NORTE VERDE;RECUPERADORA DE EXCEDENTES INDUSTRIALES NORTE VERDE SPA;Quilicura;Metropolitana de Santiago
2021;Generador Municipal;4053500;69070700-4;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,52269055;-70,59871433;13110;Santiago;La Florida;Metropolitana de Santiago;2;1,747;Declaración;Reciclaje de metales;20;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;4989;92176000-0;PLANTA COLINA;ACEROS AZA S.A.;Colina;Metropolitana de Santiago
